id,partner,alcon_id,created_at,skus
53258,bcom,a7cad17e20054da44dce01f35b768d0a,2024-07-14 10:01:17,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}, {""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53259,bcom,889edb5f4c305c6bac5b8bff1eed3251,2024-07-14 10:01:20,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53260,bcom,aec99d4f341fffc1e9f4767678f325bc,2024-07-14 10:01:23,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53261,bcom,35ba22cbd9315c5e8319fadc0eabc9c6,2024-07-14 10:01:24,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53262,bcom,d6d96cdd853957b62fe7af7a697ebdf6,2024-07-14 10:01:27,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}, {""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53263,bcom,62a34f99f1f874e3ccddad7a01717722,2024-07-14 10:01:29,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53264,kb-12,13d472fd83be4d8650bb6336db917c12,2024-07-14 11:39:03,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53265,kb-12,b555eb301efbb3332d864b5e6123be47,2024-07-14 11:48:03,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53266,kb-12,ca224e242871fc2e2fffff91129dde88,2024-07-14 11:54:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53267,kb-12,93ed726170880c1998117787a5793ac5,2024-07-14 12:13:02,"[{""id"": 66, ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""1"", ""size"": 30}]"
53268,kb-12,af94d301d4fb08f85bcc7e1beff16d0c,2024-07-14 12:14:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53269,kb-12,4d5d1b62e4700a77c32f8c1ea79196b7,2024-07-14 12:18:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53270,kb-12,d37bcc2c5b82a43e7888bcebc4eb5293,2024-07-14 12:19:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53271,kb-12,70dc8067e7b4d1745e5f4bd89e916b42,2024-07-14 12:23:07,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53272,kb-12,8fad940bda3e5a67c026986158dc57bd,2024-07-14 12:23:10,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53273,kb-12,8791c61e05ae0321236baec878bb6ea1,2024-07-14 12:23:13,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53274,kb-12,2be8b2fff0b36e70a0781b28e2e08fe7,2024-07-14 12:23:15,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53275,kb-12,5e3b58bdd672f6c56133bb848d0a100d,2024-07-14 12:23:17,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53276,kb-12,1474f83b2b1c9cb4d3989155ee125334,2024-07-14 12:23:19,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""2"", ""size"": 3}]"
53277,kb-12,789267936e93991944c5e6f7533f9ac3,2024-07-14 12:29:02,"[{""id"": 2, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 90}]"
53278,kb-12,b38694247c6b1c7f4de995a117519538,2024-07-14 12:33:02,"[{""id"": 70, ""brand"": ""TOTAL30 for Astigmatism"", ""quantity"": ""1"", ""size"": 3}]"
53279,kb-12,8e9930375651c584500577a0e1df305e,2024-07-14 12:35:03,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53280,kb-12,94b999740bb88d2160ec33250fe76c6c,2024-07-14 12:37:02,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53281,kb-12,15655537341f7a597c551046d4383c42,2024-07-14 12:52:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""2"", ""size"": 3}]"
53282,kb-12,b9f451608739f50b46fd463738432697,2024-07-14 13:01:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53283,kb-12,54960f9159d0391a970a3eb300e9ac92,2024-07-14 13:01:05,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53284,kb-12,1e22ad3edf3032dba877a9815ce52242,2024-07-14 13:06:03,"[{""id"": 50, ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438 PureMoist"", ""quantity"": ""1"", ""size"": 300}, {""id"": 70, ""brand"": ""TOTAL30 for Astigmatism"", ""quantity"": ""2"", ""size"": 3}]"
53285,kb-12,2e5af640470ce88a460b3e5cf3967af5,2024-07-14 13:11:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53286,kb-12,4fee3d48af056d7d865576624f7abc88,2024-07-14 13:14:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""4"", ""size"": 30}]"
53287,kb-12,50b15756d8fb297bfcc63e3633caf7ae,2024-07-14 13:16:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53288,kb-12,5918034bd1d129a6a66502d048ccba86,2024-07-14 13:17:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53289,kb-12,322efd83200b521dac9d4436c1e1a7a7,2024-07-14 13:19:03,"[{""id"": 4, ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": ""1"", ""size"": 30}]"
53290,kb-12,a9374ee59aee03362c93231fe830738e,2024-07-14 13:19:06,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53291,kb-12,05c8a0d267f13dbf2f786c66dab17715,2024-07-14 13:19:07,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53292,kb-12,ed6f3b849f71fa6a5665f86027acf164,2024-07-14 13:20:03,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53293,kb-12,134710d419baeb881e191cdbba762db1,2024-07-14 13:20:05,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53294,kb-12,bcc4329c87414c2e50e08bf400c74909,2024-07-14 13:20:06,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53295,kb-12,ba60424a1606e49f254173c86d417300,2024-07-14 13:21:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53296,kb-12,62aa9de8ef883bc326e343af0f8d6e23,2024-07-14 13:23:05,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53297,kb-12,efcc9575bbe92d46d9cd90df85a380e3,2024-07-14 13:23:07,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53298,kb-12,a0ff507870182cf8877932aed6657c10,2024-07-14 13:23:08,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53299,kb-12,51d81824140e9e180d37d4f905f05c37,2024-07-14 13:23:09,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53300,kb-12,5c18f201ec1244227944f1012afc40bc,2024-07-14 13:31:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53301,kb-12,b2ff972a11c5fa7bdda0d8b8a2992a15,2024-07-14 13:31:05,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53302,kb-12,108a02be6835cf644a07ac69aec0b50e,2024-07-14 13:32:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""4"", ""size"": 30}]"
53303,kb-12,5c1caf3c2286a6239a4bf942bc13b980,2024-07-14 13:32:07,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}, {""id"": 55, ""brand"": ""\u0421\u0438\u0441\u0442\u0435\u0439\u043d \u0423\u043b\u044c\u0442\u0440\u0430"", ""quantity"": ""1"", ""size"": 15}]"
53304,kb-12,bb0e0aa73e866dfe8f5313142d5a91bd,2024-07-14 13:38:03,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53305,kb-12,9f29aa331bdc3f4c66ea079413d24f8b,2024-07-14 13:40:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53306,kb-12,bc2a49b08d6d78d59243e87de2e5befa,2024-07-14 14:06:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53307,kb-12,665f1a3e646ac28258b5e6d77ebc46cd,2024-07-14 14:07:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53308,kb-12,7958ba93ebb7df0a4b15295ec81fa206,2024-07-14 14:12:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53309,kb-12,42dad893b2b8972065cfcdfc1fed068e,2024-07-14 14:19:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53310,kb-12,000971514a77fbeee086e48886bb276f,2024-07-14 14:25:03,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53311,kb-12,10e70998d8dca8e1125dfe90b2d32cd4,2024-07-14 14:30:03,"[{""id"": 66, ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""2"", ""size"": 30}]"
53312,kb-12,5a3f364e92b0803bd9a0d1abbb48afbf,2024-07-14 14:44:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""2"", ""size"": 3}]"
53313,kb-12,4149dcd03cd0d5a9b3726f83038b6884,2024-07-14 14:59:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53314,kb-12,c64813c1f7e01a6d479d469815d33d7a,2024-07-14 15:05:03,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""2"", ""size"": 3}]"
53315,kb-12,4c7871a693cade601fb9f4bb5db1c85f,2024-07-14 15:14:02,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53316,kb-12,1bc0cffb060220c09615b7aeef6d4821,2024-07-14 15:25:02,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53317,kb-12,1a215b727ccc77688448ab2e55832937,2024-07-14 15:37:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}, {""id"": 50, ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438 PureMoist"", ""quantity"": ""1"", ""size"": 300}]"
53318,kb-12,c224d2ade6ed7292a9cce080deed15f7,2024-07-14 15:37:05,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""2"", ""size"": 3}]"
53319,kb-12,8b786c34172cad68d9174ce0bbf3c086,2024-07-14 15:47:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53320,kb-12,e7f0bf928e64846f0fb736693d69a527,2024-07-14 16:01:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53321,kb-12,faf565fdb22f192d7e75a07a3ab2f58c,2024-07-14 16:05:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53322,kb-12,c32b455dbbdec288d5848064cc7c90b6,2024-07-14 16:05:05,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53323,kb-12,a657a6c0e4ce31d05e54431b6381e467,2024-07-14 16:06:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53324,kb-12,a4e0900bef5688e3f2719f30b77e1901,2024-07-14 16:20:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53325,kb-12,590ce9a64a2bfb8add3a822e8b9eef20,2024-07-14 16:21:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""3"", ""size"": 30}]"
53326,kb-12,b7e304ec3d51d8031327f5d195af725b,2024-07-14 16:21:04,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""3"", ""size"": 30}]"
53327,kb-12,48371c1f587186ed97237413aac15ed8,2024-07-14 16:24:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53328,kb-12,1e6e373232b108db39e166c2d43ddb63,2024-07-14 16:34:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53329,kb-12,3e7311846223d2dcda9c0070942e5ebc,2024-07-14 16:35:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53330,kb-12,34493b77a7ed4163d22def72fabd8c5b,2024-07-14 16:45:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53331,kb-12,b275a86a5984fec34d7bbd8d0bf17db8,2024-07-14 16:53:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53332,kb-12,95125b6ddfd57186d3d30c1fdff342ee,2024-07-14 16:53:04,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
